order_id,date,customer_id,customer_age,customer_gender,product_id,product_name,category,unit_price,quantity,discount_percentage,promo,sales,payment_method,region,shipping_fee,delivery_time,delivery_status,customer_rating,return_status,device,website_visit_duration,order_channel,discount_code
O01544,2023-07-18,C5134,20,Female,P75211,Shampoo,Beleza,224.27,8,15,Sim,1525.04,Dinheiro,Centro-Oeste,70.07,10,Entregue,4,Não,Desktop,405,App,DISC146
O02536,2023-07-19,C4197,31,Male,P79206,Headphones,Eletrônicos,214.21,9,10,Sim,1735.1,Cartão de Crédito,Norte,31.17,14,Entregue,5,Não,Mobile,566,App,DISC352
O01129,2023-07-19,C5458,24,Male,P68630,Cadeira,Móveis,266.13,2,0,Não,532.26,Pix,Sul,90.46,4,Entregue,5,Não,Desktop,449,Website,
O01444,2023-07-19,C8845,38,Male,P57361,Pipoca,Alimentos,432.09,9,20,Sim,3111.05,Pix,Norte,7.37,12,Entregue,5,Não,Mobile,324,Website,DISC657
O02546,2023-07-19,C7671,46,Female,P10360,Sapato,Roupas,254.39,10,0,Não,2543.9,Pix,Sudeste,89.16,6,Entregue,1,Não,Mobile,228,Website,
O02288,2023-07-19,C4346,50,Other,P67911,Quebra-cabeça,Brinquedos,144.27,10,10,Sim,1298.43,Pix,Sul,73.75,7,Entregue,4,Não,Desktop,563,Website,DISC713
O01325,2023-07-20,C3972,44,Male,P48418,Creme,Beleza,199.47,5,25,Sim,748.01,Cartão de Crédito,Norte,47.67,10,Atrasado,5,Sim,Desktop,503,Website,DISC921
O01407,2023-07-20,C7644,71,Female,P25852,Jaqueta,Roupas,474.5,3,10,Sim,1281.15,Paypal,Nordeste,78.33,7,Entregue,4,Não,Tablet,200,Website,DISC266
O00112,2023-07-20,C7816,30,Male,P79690,Cadeira,Móveis,323.66,7,10,Sim,2039.06,Dinheiro,Sudeste,50.82,2,Entregue,4,Não,Desktop,331,Website,DISC232
O00704,2023-07-20,C6685,66,Female,P13531,Biografia,Livros,481.34,2,0,Não,962.68,Cartão de Crédito,Sudeste,7.07,14,Entregue,3,Sim,Mobile,542,App,
O00235,2023-07-20,C3702,20,Female,P85486,Sabonete,Beleza,388.01,6,10,Sim,2095.25,Paypal,Sul,16.07,9,Em trânsito,5,Não,Mobile,294,App,DISC335
O01404,2023-07-20,C3850,67,Male,P75126,Jaqueta,Roupas,78.19,7,10,Sim,492.6,Cartão de Crédito,Nordeste,62.35,3,Cancelado,3,Não,Desktop,259,App,DISC793
O00751,2023-07-21,C4667,39,Female,P69607,Tênis,Esportes,489.82,3,20,Sim,1175.57,Dinheiro,Sudeste,89.84,3,Entregue,4,Não,Mobile,148,Website,DISC300
O00635,2023-07-21,C4923,68,Male,P51887,Suco,Alimentos,157.08,10,30,Sim,1099.56,Paypal,Sul,10.29,8,Em trânsito,4,Não,Mobile,38,Website,DISC351
O00908,2023-07-21,C3292,72,Male,P19864,Estante,Móveis,170.15,9,10,Sim,1378.22,Boleto,Nordeste,5.11,9,Entregue,4,Não,Mobile,342,App,DISC912
O01309,2023-07-21,C1249,58,Other,P58426,Sofá,Móveis,49.73,8,25,Sim,298.38,Dinheiro,Norte,62.81,13,Entregue,4,Não,Mobile,462,Website,DISC192
O01899,2023-07-21,C8331,76,Male,P19796,Shampoo,Beleza,134.63,9,0,Não,1211.67,Cartão de Crédito,Sudeste,67.17,6,Entregue,5,Não,Desktop,98,App,
O02720,2023-07-21,C6810,47,Female,P93973,Maquiagem,Beleza,432.59,10,5,Sim,4109.6,Paypal,Nordeste,44.13,14,Entregue,4,Não,Tablet,304,Website,DISC945
O02224,2023-07-21,C8891,22,Female,P30543,Carrinho,Brinquedos,384.04,7,30,Sim,1881.8,Boleto,Sul,77.18,3,Entregue,4,Não,Desktop,598,App,DISC762
O00073,2023-07-21,C5741,70,Female,P89921,Chocolate,Alimentos,243.7,9,10,Sim,1973.97,Boleto,Centro-Oeste,95.33,5,Atrasado,4,Não,Mobile,435,Website,DISC485
O01171,2023-07-21,C9758,31,Male,P20040,Cama,Móveis,193.18,8,20,Sim,1236.35,Pix,Sudeste,50.8,12,Cancelado,5,Não,Mobile,279,App,DISC838
O01821,2023-07-21,C7251,74,Female,P90857,Laptop,Eletrônicos,411.13,9,10,Sim,3330.15,Pix,Norte,91.68,7,Entregue,3,Não,Mobile,575,App,DISC654
O02868,2023-07-22,C9362,33,Male,P28088,Perfume,Beleza,428.71,9,5,Sim,3665.47,Boleto,Sul,5.96,8,Em trânsito,4,Não,Tablet,420,App,DISC725
O02635,2023-07-22,C7191,55,Female,P63730,Smartwatch,Eletrônicos,42.56,9,0,Não,383.04,Paypal,Nordeste,61.6,7,Entregue,4,Não,Mobile,233,Website,
O00666,2023-07-22,C9680,35,Female,P57878,Tênis,Esportes,141.65,4,10,Sim,509.94,Paypal,Norte,54.49,11,Entregue,4,Não,Mobile,403,Website,DISC369
O00223,2023-07-22,C7993,32,Male,P29053,Cadeira,Móveis,445.22,3,0,Não,1335.66,Paypal,Sul,84.65,7,Em trânsito,2,Não,Desktop,235,Website,
O02154,2023-07-22,C6543,41,Other,P59671,Calça,Roupas,70.38,9,0,Não,633.42,Boleto,Centro-Oeste,82.23,4,Entregue,3,Não,Desktop,487,App,
O00977,2023-07-22,C9708,40,Male,P43585,Shampoo,Beleza,240.8,1,0,Não,240.8,Cartão de Crédito,Nordeste,21.57,7,Entregue,2,Não,Desktop,309,Website,
O02531,2023-07-22,C6979,60,Other,P68968,Maquiagem,Beleza,399.06,2,5,Sim,758.21,Pix,Norte,29.81,2,Entregue,4,Não,Mobile,456,App,DISC323
O01711,2023-07-23,C5485,52,Female,P17946,Sapato,Roupas,352.32,4,15,Sim,1197.89,Boleto,Sul,90.57,9,Entregue,2,Não,Tablet,434,App,DISC632
O01850,2023-07-23,C3028,35,Female,P78831,Suco,Alimentos,116.91,3,20,Sim,280.58,Cartão de Crédito,Sul,30.24,11,Atrasado,3,Não,Desktop,120,App,DISC650
O00474,2023-07-23,C4655,19,Male,P15818,Estante,Móveis,429.91,9,20,Sim,3095.35,Paypal,Norte,51.21,11,Entregue,5,Não,Mobile,592,Website,DISC898
O01995,2023-07-23,C7401,79,Male,P55217,Maquiagem,Beleza,359.04,6,10,Sim,1938.82,Dinheiro,Centro-Oeste,28.45,8,Entregue,3,Não,Mobile,473,Website,DISC735
O01792,2023-07-24,C9662,30,Female,P11753,Cama,Móveis,246.19,3,10,Sim,664.71,Pix,Norte,47.06,9,Entregue,5,Não,Mobile,347,App,DISC895
O00818,2023-07-24,C3179,68,Male,P80599,Cadeira,Móveis,222.65,2,0,Não,445.3,Boleto,Sudeste,34.32,5,Entregue,3,Não,Mobile,390,Website,
O02848,2023-07-24,C1512,56,Female,P88053,Maquiagem,Beleza,287.11,2,20,Sim,459.38,Pix,Sul,55.75,11,Em trânsito,5,Não,Desktop,430,Website,DISC457
O00759,2023-07-24,C9155,72,Female,P17832,Calça,Roupas,452.69,2,5,Sim,860.11,Dinheiro,Sul,44.58,13,Cancelado,4,Não,Desktop,391,App,DISC473
O02389,2023-07-25,C9448,75,Male,P55963,Pelúcia,Brinquedos,168.87,5,10,Sim,759.92,Paypal,Centro-Oeste,96.47,1,Entregue,3,Não,Mobile,530,Website,DISC849
O02020,2023-07-25,C8143,70,Male,P63424,Calça,Roupas,387.56,7,5,Sim,2577.27,Pix,Centro-Oeste,86.55,6,Entregue,5,Não,Mobile,76,Website,DISC215
O01666,2023-07-25,C9347,60,Male,P81609,Headphones,Eletrônicos,89.81,8,30,Sim,502.94,Paypal,Nordeste,49.08,10,Entregue,5,Não,Mobile,323,Website,DISC297
O01779,2023-07-25,C7589,79,Male,P37215,Autoajuda,Livros,288.03,2,10,Sim,518.45,Boleto,Centro-Oeste,42.24,7,Entregue,4,Não,Mobile,322,Website,DISC489
O00060,2023-07-25,C8358,41,Female,P28857,Raquete,Esportes,72.24,5,10,Sim,325.08,Cartão de Crédito,Sudeste,57.83,13,Atrasado,1,Não,Desktop,186,App,DISC338
O00574,2023-07-25,C6423,40,Male,P16668,Sabonete,Beleza,353.36,3,25,Sim,795.06,Boleto,Sudeste,61.82,7,Entregue,2,Não,Mobile,457,App,DISC460
O00881,2023-07-26,C6679,64,Female,P58707,Shampoo,Beleza,478.57,6,15,Sim,2440.71,Boleto,Sul,94.47,10,Entregue,4,Não,Mobile,284,App,DISC248
O00134,2023-07-26,C3044,50,Female,P86497,Jaqueta,Roupas,468.48,1,20,Sim,374.78,Paypal,Centro-Oeste,94.09,11,Entregue,5,Não,Mobile,400,App,DISC786
O00782,2023-07-26,C9792,36,Female,P96677,Headphones,Eletrônicos,252.88,1,10,Sim,227.59,Pix,Norte,64.3,8,Entregue,5,Não,Mobile,121,Website,DISC974
O01903,2023-07-26,C1807,78,Male,P30753,Laptop,Eletrônicos,479.05,6,30,Sim,2012.01,Cartão de Crédito,Centro-Oeste,79.51,12,Entregue,4,Não,Tablet,523,Website,DISC160
O02002,2023-07-26,C2012,23,Male,P30239,Pipoca,Alimentos,476.53,6,10,Sim,2573.26,Cartão de Crédito,Sudeste,36.43,12,Atrasado,4,Não,Mobile,310,App,DISC946
O02212,2023-07-27,C3253,51,Male,P57830,Cadeira,Móveis,364.86,3,10,Sim,985.12,Pix,Nordeste,98.94,9,Entregue,4,Não,Desktop,199,App,DISC160
O00275,2023-07-27,C4259,28,Male,P33731,Maquiagem,Beleza,368.87,1,10,Sim,331.98,Paypal,Centro-Oeste,97.13,2,Em trânsito,4,Não,Mobile,569,Website,DISC364
O01758,2023-07-27,C2096,42,Female,P51556,Biografia,Livros,108.02,9,30,Sim,680.53,Paypal,Nordeste,45.08,8,Atrasado,4,Não,Desktop,233,App,DISC692
O02314,2023-07-27,C5213,26,Male,P35832,Raquete,Esportes,318.24,5,10,Sim,1432.08,Cartão de Crédito,Centro-Oeste,88.52,2,Entregue,3,Não,Desktop,283,App,DISC976
O01862,2023-07-27,C8693,54,Female,P71739,Pipoca,Alimentos,64.2,8,15,Sim,436.56,Cartão de Crédito,Nordeste,22.63,11,Em trânsito,4,Não,Mobile,273,Website,DISC162
O00296,2023-07-27,C6906,25,Female,P23140,Chocolate,Alimentos,254.09,9,15,Sim,1943.79,Boleto,Nordeste,77.43,14,Entregue,5,Não,Mobile,412,App,DISC860
O00083,2023-07-27,C5596,72,Male,P27216,Biscoito,Alimentos,219.89,5,0,Não,1099.45,Dinheiro,Norte,89.05,6,Entregue,3,Não,Mobile,227,Website,
O02301,2023-07-28,C5362,36,Male,P69204,Carrinho,Brinquedos,282.28,7,20,Sim,1580.77,Dinheiro,Sul,95.3,12,Entregue,4,Não,Mobile,441,App,DISC648
O02697,2023-07-28,C6074,31,Female,P20162,Cadeira,Móveis,22.49,7,5,Sim,149.56,Dinheiro,Norte,50.41,14,Em trânsito,4,Não,Tablet,44,Website,DISC967
O01316,2023-07-28,C8871,56,Other,P42228,Sofá,Móveis,232.61,8,15,Sim,1581.75,Pix,Nordeste,97.5,12,Atrasado,5,Não,Mobile,144,Website,DISC223
O01318,2023-07-28,C4612,37,Female,P56097,Jaqueta,Roupas,417.64,10,25,Sim,3132.3,Paypal,Sul,48.74,12,Entregue,4,Não,Mobile,107,Website,DISC289
O01793,2023-07-28,C2987,21,Male,P36248,Vestido,Roupas,182.62,3,30,Sim,383.5,Cartão de Crédito,Norte,29.47,14,Entregue,1,Não,Mobile,170,App,DISC896
O01705,2023-07-29,C8850,69,Male,P43411,Romance,Livros,133.9,3,30,Sim,281.19,Cartão de Crédito,Centro-Oeste,93.55,12,Entregue,3,Não,Mobile,470,Website,DISC371
O02976,2023-07-29,C9895,66,Female,P41419,Creme,Beleza,402.25,3,20,Sim,965.4,Paypal,Centro-Oeste,50.82,10,Entregue,4,Não,Tablet,283,App,DISC148
O01182,2023-07-29,C3472,19,Male,P69090,Romance,Livros,210.03,9,25,Sim,1417.7,Pix,Norte,36.39,10,Entregue,2,Não,Tablet,229,App,DISC679
O01138,2023-07-29,C1062,69,Other,P37299,Shampoo,Beleza,261.23,1,0,Não,261.23,Paypal,Norte,54.26,11,Entregue,5,Não,Desktop,177,Website,
O01489,2023-07-29,C7055,71,Male,P95096,Raquete,Esportes,63.31,10,10,Sim,569.79,Pix,Centro-Oeste,57.75,9,Entregue,2,Não,Mobile,551,Website,DISC960
O02559,2023-07-30,C6014,68,Female,P75020,Calça,Roupas,492.08,9,0,Não,4428.72,Boleto,Norte,53.14,7,Entregue,2,Não,Mobile,132,App,
O02706,2023-07-30,C4432,58,Other,P77282,Laptop,Eletrônicos,101.92,5,25,Sim,382.2,Pix,Norte,38.18,12,Entregue,3,Não,Tablet,306,Website,DISC273
O01891,2023-07-30,C9095,38,Male,P64431,Boneca,Brinquedos,76.51,4,20,Sim,244.83,Boleto,Sudeste,75.48,14,Em trânsito,2,Não,Tablet,375,Website,DISC264
O02748,2023-07-30,C4797,79,Other,P11120,Headphones,Eletrônicos,111.26,3,15,Sim,283.71,Paypal,Sul,50.84,2,Entregue,5,Não,Desktop,99,App,DISC726
O01219,2023-07-30,C9328,33,Female,P54227,Raquete,Esportes,85.38,2,0,Não,170.76,Paypal,Sudeste,79.54,10,Entregue,2,Não,Desktop,556,Website,
O00986,2023-07-31,C4560,41,Female,P60998,História,Livros,167.09,7,5,Sim,1111.15,Boleto,Norte,18.58,4,Entregue,4,Não,Mobile,92,App,DISC118
O00918,2023-07-31,C8106,34,Male,P81333,Headphones,Eletrônicos,362.08,6,0,Não,2172.48,Dinheiro,Nordeste,75.27,10,Cancelado,5,Não,Desktop,386,App,
O00705,2023-07-31,C2696,79,Male,P19343,Ficção Científica,Livros,430.03,1,20,Sim,344.02,Boleto,Sul,29.27,13,Entregue,2,Não,Desktop,561,App,DISC246
O01043,2023-08-01,C5757,31,Other,P22453,Maquiagem,Beleza,266.87,1,25,Sim,200.15,Boleto,Norte,9.92,10,Entregue,2,Não,Mobile,586,App,DISC194
O02108,2023-08-01,C1886,18,Female,P22926,Halteres,Esportes,187.06,6,0,Não,1122.36,Boleto,Centro-Oeste,28.84,9,Entregue,5,Não,Tablet,100,Website,
O02940,2023-08-01,C1534,42,Female,P78157,Lego,Brinquedos,487.0,2,15,Sim,827.9,Dinheiro,Nordeste,97.57,4,Em trânsito,3,Sim,Mobile,98,Website,DISC254
O02835,2023-08-01,C7852,27,Female,P51420,Quebra-cabeça,Brinquedos,293.57,2,5,Sim,557.78,Paypal,Sul,80.04,3,Entregue,4,Não,Desktop,223,App,DISC689
O00665,2023-08-01,C9386,70,Female,P11567,Jaqueta,Roupas,436.61,2,5,Sim,829.56,Pix,Norte,92.73,3,Entregue,3,Não,Desktop,391,App,DISC112
O02647,2023-08-01,C7297,61,Male,P97097,Corda,Esportes,206.82,7,25,Sim,1085.8,Pix,Sul,39.21,6,Entregue,3,Não,Desktop,522,App,DISC431
O02612,2023-08-01,C5248,53,Female,P91550,Shampoo,Beleza,166.37,10,5,Sim,1580.52,Pix,Norte,63.65,4,Entregue,4,Não,Mobile,484,App,DISC893
O01908,2023-08-01,C6313,74,Male,P81404,Biscoito,Alimentos,245.9,10,20,Sim,1967.2,Boleto,Norte,91.46,14,Cancelado,2,Não,Tablet,566,App,DISC857
O00082,2023-08-01,C3659,35,Other,P26246,Halteres,Esportes,236.44,1,25,Sim,177.33,Paypal,Norte,93.36,4,Entregue,4,Não,Desktop,413,Website,DISC147
O02486,2023-08-01,C8080,28,Male,P30497,Pipoca,Alimentos,131.33,4,10,Sim,472.79,Paypal,Sudeste,69.64,9,Em trânsito,4,Não,Desktop,245,Website,DISC741
O02488,2023-08-01,C3936,29,Male,P82082,Shampoo,Beleza,489.34,3,20,Sim,1174.42,Dinheiro,Centro-Oeste,32.73,14,Em trânsito,4,Sim,Desktop,257,App,DISC632
O02201,2023-08-02,C9872,30,Male,P27332,Tablet,Eletrônicos,357.39,10,5,Sim,3395.2,Cartão de Crédito,Nordeste,36.69,7,Atrasado,3,Não,Desktop,222,Website,DISC364
O02937,2023-08-02,C3895,30,Female,P57582,Sofá,Móveis,320.91,6,5,Sim,1829.19,Dinheiro,Sudeste,69.24,1,Em trânsito,2,Não,Desktop,184,App,DISC884
O01787,2023-08-02,C1974,75,Male,P88157,Camiseta,Roupas,67.29,3,15,Sim,171.59,Cartão de Crédito,Centro-Oeste,37.14,7,Em trânsito,4,Não,Mobile,85,Website,DISC669
O02535,2023-08-02,C3938,39,Other,P34099,Laptop,Eletrônicos,352.21,1,30,Sim,246.55,Paypal,Sudeste,11.59,14,Entregue,3,Não,Desktop,347,App,DISC726
O00864,2023-08-02,C1205,44,Male,P59876,Biscoito,Alimentos,199.1,3,30,Sim,418.11,Cartão de Crédito,Sudeste,97.03,10,Entregue,4,Não,Mobile,463,Website,DISC487
O00885,2023-08-02,C3800,36,Female,P20249,Carrinho,Brinquedos,475.35,8,15,Sim,3232.38,Paypal,Sul,17.55,12,Entregue,1,Não,Desktop,417,Website,DISC937
O00123,2023-08-02,C5790,42,Male,P88412,Quebra-cabeça,Brinquedos,186.74,9,15,Sim,1428.56,Dinheiro,Norte,34.41,10,Entregue,4,Não,Mobile,88,App,DISC810
O02942,2023-08-02,C5011,52,Male,P11287,Pipoca,Alimentos,317.84,6,10,Sim,1716.34,Dinheiro,Nordeste,99.3,6,Entregue,4,Não,Tablet,574,Website,DISC667
O01808,2023-08-02,C3052,62,Female,P63787,Bola,Esportes,346.81,3,30,Sim,728.3,Dinheiro,Nordeste,55.21,6,Entregue,4,Não,Desktop,162,App,DISC471
O01156,2023-08-02,C3068,21,Female,P31676,Ficção Científica,Livros,71.77,5,15,Sim,305.02,Dinheiro,Norte,40.69,12,Entregue,1,Não,Desktop,75,Website,DISC134
O01442,2023-08-03,C3217,72,Female,P44880,Laptop,Eletrônicos,179.86,7,5,Sim,1196.07,Paypal,Nordeste,53.12,10,Entregue,3,Não,Desktop,415,App,DISC504
O01334,2023-08-03,C4516,40,Male,P52721,Sapato,Roupas,44.38,5,0,Não,221.9,Paypal,Nordeste,16.53,12,Entregue,5,Não,Mobile,477,Website,
O01468,2023-08-03,C8226,73,Male,P50429,Sapato,Roupas,12.89,7,0,Não,90.23,Dinheiro,Centro-Oeste,12.93,12,Entregue,4,Não,Mobile,381,Website,
O01218,2023-08-03,C6628,71,Female,P72150,Creme,Beleza,249.78,10,0,Não,2497.8,Boleto,Nordeste,39.56,9,Cancelado,4,Não,Mobile,435,App,
O00010,2023-08-03,C1923,77,Male,P79278,Carrinho,Brinquedos,472.8,2,30,Sim,661.92,Dinheiro,Norte,46.48,13,Atrasado,4,Não,Desktop,486,Website,DISC681
O01313,2023-08-03,C3854,72,Male,P13574,Perfume,Beleza,269.81,8,0,Não,2158.48,Dinheiro,Norte,25.63,14,Em trânsito,4,Sim,Desktop,505,Website,
O02297,2023-08-03,C4957,31,Female,P31213,Biografia,Livros,24.02,3,10,Sim,64.85,Pix,Nordeste,20.34,13,Cancelado,4,Não,Desktop,308,Website,DISC613
O00078,2023-08-03,C2377,75,Female,P11358,Boneca,Brinquedos,498.71,10,5,Sim,4737.74,Paypal,Sudeste,28.79,10,Entregue,4,Não,Mobile,535,Website,DISC808
O01566,2023-08-03,C4216,34,Female,P94719,Chocolate,Alimentos,77.08,2,10,Sim,138.74,Boleto,Sudeste,47.59,11,Entregue,4,Não,Mobile,589,Website,DISC153
O00595,2023-08-03,C2772,59,Male,P62196,Camiseta,Roupas,329.44,10,0,Não,3294.4,Pix,Nordeste,92.25,14,Entregue,4,Não,Desktop,423,App,
O00525,2023-08-03,C6590,54,Female,P75714,Halteres,Esportes,194.28,8,10,Sim,1398.82,Pix,Nordeste,80.89,13,Entregue,3,Não,Desktop,47,App,DISC520
O00393,2023-08-03,C6867,79,Female,P78458,Sapato,Roupas,494.63,6,30,Sim,2077.45,Cartão de Crédito,Centro-Oeste,22.11,2,Entregue,4,Não,Mobile,419,App,DISC186
O02733,2023-08-04,C7040,71,Male,P62365,Jaqueta,Roupas,431.31,10,25,Sim,3234.82,Cartão de Crédito,Norte,64.93,4,Entregue,4,Não,Mobile,210,Website,DISC900
O00118,2023-08-04,C8804,72,Female,P32030,Raquete,Esportes,107.63,4,0,Não,430.52,Pix,Sudeste,70.94,2,Entregue,5,Não,Mobile,444,App,
O01102,2023-08-04,C2629,67,Female,P95490,Tênis,Esportes,408.05,10,25,Sim,3060.38,Pix,Centro-Oeste,28.64,2,Entregue,4,Não,Desktop,183,Website,DISC333
O02025,2023-08-04,C1464,69,Male,P94963,Pelúcia,Brinquedos,355.24,2,10,Sim,639.43,Cartão de Crédito,Norte,79.96,11,Entregue,5,Sim,Tablet,482,Website,DISC863
O00889,2023-08-04,C8361,20,Male,P13642,Halteres,Esportes,447.26,1,5,Sim,424.9,Pix,Sudeste,22.43,3,Em trânsito,3,Não,Desktop,482,Website,DISC614
O02377,2023-08-04,C9111,72,Female,P73203,Calça,Roupas,128.49,2,20,Sim,205.58,Paypal,Sul,27.97,2,Em trânsito,5,Não,Tablet,119,Website,DISC253
O01437,2023-08-04,C2338,64,Male,P77695,Corda,Esportes,257.98,5,15,Sim,1096.42,Boleto,Nordeste,74.09,9,Entregue,4,Não,Desktop,330,App,DISC472
O01631,2023-08-04,C9263,50,Female,P23740,Cama,Móveis,289.22,6,30,Sim,1214.72,Dinheiro,Sul,12.23,11,Entregue,4,Não,Desktop,431,Website,DISC546
O01577,2023-08-04,C1687,72,Female,P94451,Romance,Livros,186.73,7,10,Sim,1176.4,Cartão de Crédito,Norte,66.27,6,Entregue,3,Não,Mobile,38,App,DISC861
O00537,2023-08-05,C4167,57,Male,P10929,Headphones,Eletrônicos,314.15,7,10,Sim,1979.14,Pix,Norte,20.4,11,Entregue,4,Não,Mobile,220,App,DISC460
O01411,2023-08-05,C9305,23,Female,P51508,Raquete,Esportes,411.83,6,25,Sim,1853.24,Paypal,Nordeste,87.45,9,Entregue,5,Não,Mobile,522,Website,DISC126
O00557,2023-08-05,C7361,24,Female,P38859,Lego,Brinquedos,275.42,1,30,Sim,192.79,Cartão de Crédito,Nordeste,47.15,2,Entregue,3,Não,Desktop,397,App,DISC454
O02029,2023-08-05,C6956,51,Male,P67694,Ficção Científica,Livros,83.82,1,0,Não,83.82,Boleto,Norte,85.86,6,Cancelado,4,Não,Mobile,71,Website,
O00733,2023-08-05,C1619,66,Female,P36835,Romance,Livros,439.15,7,10,Sim,2766.64,Pix,Centro-Oeste,5.99,1,Entregue,1,Não,Mobile,151,App,DISC862
O00088,2023-08-05,C9472,34,Male,P21301,Maquiagem,Beleza,422.58,7,0,Não,2958.06,Cartão de Crédito,Norte,20.08,10,Entregue,4,Não,Mobile,212,Website,
O01804,2023-08-05,C7646,22,Female,P51733,Tênis,Esportes,362.83,7,0,Não,2539.81,Pix,Centro-Oeste,20.86,14,Atrasado,3,Não,Desktop,222,Website,
O02847,2023-08-05,C7240,31,Male,P81746,Perfume,Beleza,332.94,9,15,Sim,2546.99,Dinheiro,Norte,80.58,9,Entregue,5,Não,Desktop,454,Website,DISC924
O02584,2023-08-05,C3580,57,Male,P93577,Carrinho,Brinquedos,48.47,3,10,Sim,130.87,Dinheiro,Nordeste,33.88,6,Entregue,5,Não,Mobile,145,Website,DISC836
O00564,2023-08-05,C9043,53,Female,P14321,Calça,Roupas,301.18,6,5,Sim,1716.73,Boleto,Sul,23.4,13,Entregue,4,Não,Desktop,308,Website,DISC741
O00624,2023-08-05,C9088,28,Male,P79285,Mesa,Móveis,281.45,5,25,Sim,1055.44,Boleto,Sudeste,57.99,2,Cancelado,4,Não,Desktop,397,Website,DISC345
O01558,2023-08-06,C2289,54,Other,P31540,Tablet,Eletrônicos,270.59,5,0,Não,1352.95,Dinheiro,Nordeste,9.64,7,Entregue,4,Não,Desktop,340,Website,
O00857,2023-08-06,C5082,27,Male,P79998,Sapato,Roupas,242.84,10,0,Não,2428.4,Cartão de Crédito,Norte,62.9,3,Entregue,5,Não,Desktop,153,App,
O02059,2023-08-06,C8108,45,Male,P71284,Raquete,Esportes,421.89,2,5,Sim,801.59,Boleto,Nordeste,6.46,14,Em trânsito,3,Não,Desktop,427,App,DISC393
O00070,2023-08-06,C2787,21,Female,P13659,Sapato,Roupas,356.05,7,15,Sim,2118.5,Boleto,Norte,40.15,3,Entregue,2,Não,Mobile,328,Website,DISC236
O02262,2023-08-06,C7828,66,Male,P96526,Laptop,Eletrônicos,459.6,9,0,Não,4136.4,Boleto,Sudeste,68.11,9,Em trânsito,5,Não,Desktop,353,Website,
O00218,2023-08-06,C7574,57,Male,P95864,Sabonete,Beleza,481.74,3,25,Sim,1083.92,Pix,Norte,68.85,11,Entregue,4,Não,Mobile,491,App,DISC519
O00130,2023-08-06,C1660,49,Other,P95909,Laptop,Eletrônicos,263.34,8,0,Não,2106.72,Pix,Sudeste,80.34,14,Cancelado,5,Não,Mobile,581,Website,
O02882,2023-08-06,C5565,72,Other,P87222,Estante,Móveis,93.68,7,20,Sim,524.61,Pix,Sudeste,84.66,14,Entregue,2,Não,Desktop,524,Website,DISC854
O00475,2023-08-06,C8938,75,Male,P43149,Sabonete,Beleza,308.07,6,5,Sim,1756.0,Dinheiro,Centro-Oeste,56.08,14,Entregue,4,Sim,Desktop,392,Website,DISC708
O01135,2023-08-06,C6668,56,Male,P46317,Biscoito,Alimentos,314.5,8,5,Sim,2390.2,Boleto,Sudeste,48.0,9,Entregue,4,Não,Mobile,277,Website,DISC231
O02687,2023-08-07,C9979,44,Male,P62380,Cama,Móveis,55.86,6,0,Não,335.16,Cartão de Crédito,Norte,27.95,2,Atrasado,4,Não,Mobile,491,Website,
O01357,2023-08-07,C5290,28,Female,P43799,Café,Alimentos,315.35,7,30,Sim,1545.22,Paypal,Centro-Oeste,95.19,10,Entregue,4,Não,Desktop,441,Website,DISC790
O02477,2023-08-07,C3313,72,Male,P75206,Romance,Livros,272.99,1,5,Sim,259.34,Cartão de Crédito,Norte,45.96,3,Entregue,1,Não,Desktop,535,App,DISC300
O01698,2023-08-07,C4308,68,Female,P50626,Tênis,Esportes,55.54,1,25,Sim,41.66,Paypal,Centro-Oeste,83.73,4,Entregue,4,Não,Mobile,228,Website,DISC935
O00469,2023-08-08,C9605,27,Male,P91213,Tablet,Eletrônicos,115.15,3,25,Sim,259.09,Cartão de Crédito,Nordeste,89.6,4,Entregue,3,Não,Desktop,112,App,DISC687
O01913,2023-08-08,C1961,57,Female,P50058,Chocolate,Alimentos,215.47,10,30,Sim,1508.29,Paypal,Sul,99.41,9,Entregue,4,Não,Mobile,243,App,DISC781
O02571,2023-08-08,C5908,64,Female,P50251,Biscoito,Alimentos,257.84,7,15,Sim,1534.15,Dinheiro,Sul,25.07,5,Em trânsito,4,Sim,Mobile,40,Website,DISC439
O00209,2023-08-08,C4311,41,Male,P36245,Halteres,Esportes,309.93,5,0,Não,1549.65,Cartão de Crédito,Norte,19.1,8,Entregue,5,Não,Desktop,469,Website,
O00698,2023-08-08,C9350,52,Female,P52230,Smartwatch,Eletrônicos,415.06,10,5,Sim,3943.07,Pix,Sudeste,36.96,10,Entregue,4,Sim,Tablet,276,Website,DISC489
O00967,2023-08-08,C5559,59,Male,P79909,Jaqueta,Roupas,235.74,8,15,Sim,1603.03,Cartão de Crédito,Nordeste,13.0,12,Em trânsito,1,Não,Mobile,250,Website,DISC268
O00643,2023-08-08,C3792,46,Male,P90570,Lego,Brinquedos,132.25,1,30,Sim,92.57,Cartão de Crédito,Norte,97.53,4,Entregue,2,Não,Mobile,447,Website,DISC524
O02080,2023-08-08,C1277,65,Female,P79563,Shampoo,Beleza,416.93,8,0,Não,3335.44,Paypal,Sudeste,98.9,10,Em trânsito,4,Não,Mobile,318,App,
